제목 형태소,본문 형태소
"['댓글', '부탁', '해', '눈치', '보더콜리']","['방탄소년단', '쿨', '트와이스', '제트', '방탄', '트', '터보', '아미', '원스', '알이에프', '정국', '효', '김종국', '나연', '남준', '정연', '댕댕', '진', '미나', '진', '스머프', '사나', '모모', '에쵸티', '슈가', '제이', '홉', '윤기', '쯔위', '채영', '호석', '다현', '언타이틀', '태형', '뷔', '지민']"
"['마이크', '냄새', '경악', '남돌']","['갑자기', '마이크', '냄새', '왜', '냄새', '경악', '거', '존웃', '바부', '그거', '냄새', '거', '거', '뭔쥬', '알쥬', '우리', '노래방', '가면', '안', '거', '냄새', '저', '표정', '거', '보', '두리안', '냄새', '경악', '댕댕', '짤', '얘', '표정', '짤', '주인공', '오늘', '생일', '주호', '냉', '미남', '쿨', '사실', '허당', '장난꾸러기', '우리', '주호', '생일', '축하', '해주']"
"['개밥', '남자', '강아지']",['댕댕']
"['너', '이상형', '누구']","['난', '응팔', '보라', '남친', '약간', '대형', '댕댕']"
"['드루', '이름', '학년', '애']","['나', '고', '그', '학년', '애', '복도', '몇번', '마주', '보건', '실', '한번', '보고', '정도', '끝', '이름', '목소리', '인지도', '매일', '보고', '하루', '한번', '초', '말', '애', '키', '별로', '얼굴', '계속', '매일', '지금', '페북', '녓', '도저히', '나', '눈', '개', '키', '우리', '학년', '젤', '잘생겻다', '애', '반', '적도', '거의', '생각', '정도', '임', '왜', '걔', '거지', '리', '안경', '끼', '머리', '약간', '펌', '것', '댕댕']"
"['청와대', '국민', '청원', '보험사', '펫', '보험', '펫', '트', '고발']","['월', '일', '명', '분', '도움', '의', '반려견', '공주', '젬', '이의', '이야기', '보험사', '일방', '횡포', '해지', '젬', '위해', '업', '공유', '국민', '청원', '도움', '한번', '보험사', '진료', '기록', '수의사', '진단', '서도', '무시', '억지로', '질환', '단정', '해약', '일방', '횡포', '막상', '돈', '줄', '때', '앞', '돈', '질환', '결정', '수의사', '진료기록', '대한', '진단', '무시', '보험사', '일방', '질환', '결정', '건', '수의사', '대한', '권리', '침해', '바', '수의사', '권리', '침해', '내', '반려동물', '반려', '마음', '조차', '우롱', '펫', '보험', '펫트', '보험사', '대한', '고발', '청와대', '국민', '우롱', '펫보험펫트', '보험사', '대한', '고발', '악덕', '보험사', '펫', '보험', '진단', '서도', '첨부', '사람', '보험', '사정', '더욱이', '반려동물', '보험', '이제야', '반려동물', '안', '분', '반려동물', '대한', '보험', '것', '저', '곳', '도움', '요청', '글', '금감원', '민원', '보험사', '시간', '결과', '사례', '검색', '정도', '사람', '관심', '못', '게', '현실', '현', '반려동물', '대한', '법', '우리나라', '매우', '저', '피해', '방법', '기도', '현', '우리나라', '동물법', '보험사', '이제', '본인', '결과', '앞', '를', '위', '분', '관심', '부분', '생각', '제', '저', '반려동물', '위해', '보험', '이유', '반려동물', '보험', '다른', '분', '자신', '반려동물', '좀', '더', '나은', '삶', '위', '미리', '준비', '마음', '보험', '사람', '준비', '것', '부담', '덜', '요', '적금', '보험', '본인', '선택', '이번', '저', '일', '경우', '보험사', '수의사', '진단', '를', '왜곡', '보험사', '위주', '판단', '것', '대한', '이의', '제기', '또한', '이번', '민원', '문제', '지적', '보험', '기간', '예', '사람', '년', '보험', '비', '반려견', '년', '매달', '보험', '비', '만', '원정', '도면', '사람', '치면', '배', '거', '배면', '사람', '년', '볼때', '약', '월', '만원', '보험', '비', '것', '반려', '보험', '비', '결코', '보험', '금액', '만약', '사람', '만원', '보험', '비', '보험사', '진단', '왜곡', '보험사', '멋대로', '해지', '이건', '생각', '앞', '반려동물', '대한', '법', '발전', '자신', '반려동물', '좀', '더', '나은', '삶', '위', '반려', '선택', '우리', '사랑', '아가', '수의사', '권리', '위해', '도움', '관심', '보험사', '수의사', '면허', '분', '무시', '면', '나중', '반려', '인과', '수의사', '관계', '신뢰', '성도', '것', '펫', '보험', '금강', '청원', '어디', '정식', '첫', '사례', '다시', '한번', '조금', '더', '관심', '조금', '더', '나은', '길', '수', '도움', '수의', '사회', '수의사', '수의', '예', '동물복지', '동물보호', '펫', '보험', '횡포', '청와대', '국민', '청원', '동물병원', '반려동물', '강아지', '고양이', '보험사', '댕댕', '냥', '보험', '피해', '금감원', '민원', '청원', '애견', '애묘', '집사', '국민신문고', '반려동물', '보험', '동물', '보험', '애견', '훈련사', '고발', '제보', '세', '개', '고부', '오예', '세상', '고양이', '부탁', '해', '동물농장', '보험', '횡포']"
"['드루', '이름', '학년', '애']","['나', '고', '복도', '몇번', '마주', '보건', '실', '한번', '보고', '정도', '끝', '이름', '목소리', '인지도', '애', '키', '별로', '얼굴', '계속', '매일', '지금', '페북', '녓', '도저히', '나', '눈', '진심', '개', '키', '우리', '학년', '젤', '잘생겻다', '애', '반', '눈', '적도', '생각', '정도', '왜', '걔', '것', '리', '안경', '끼', '머리', '약간', '펌', '것', '댕댕', '정채', '처럼', '생', '겻으', '바로', '번호']"
"['수의사', '권리', '침해', '내', '반려동물']","['송파', '원장', '진단', '를', '현재', '진행', '상황', '다시', '첨부', '저', '공주', '젬', '이의', '이야기', '보험사', '일방', '횡포', '해지', '젬', '위해', '업', '조', '유', '국민', '청원', '도움', '한번', '압축', '줄거리', '내용', '보험사', '펫', '보험', '수술', '병원', '예전', '병원', '기록', '해지', '해', '그것', '예전', '병원', '원장', '진료', '게', '추후', '포메라니안', '수도', '질환', '원장', '개인', '메모', '것', '저', '이야기', '한적', '제', '진료', '보지', '내용', '미용', '후', '진료', '게', '상담', '것', '질환', '증상', '의심', '소견', '부분', '보험사', '질환', '결정', '진료기록', '수의사', '다시', '진단', '를', '수의사', '진단', '를', '무시', '보험사', '일방', '해지', '게다가', '예전', '수의사', '선생님', '말씀', '제', '손해', '사', '번호', '통화', '전화', '온', '분', '본인', '사', '수의사', '질환', '인정', '해지', '통보', '사', '보험사', '센터', '예전', '수의사', '다시', '통화', '센터', '예전', '원장', '폐', '해결', '말', '저', '그', '후', '아무', '연락', '그', '다음', '날', '치료', '목적', '시술', '비', '금액', '보험금', '입금', '일방', '해지', '해', '다시', '더', '요약', '보험사', '진료', '기록', '수의사', '진단', '서도', '무시', '억지로', '질환', '단정', '해약', '일방', '횡포', '막상', '돈', '줄', '때', '앞', '돈', '질환', '결정', '수의사', '진료기록', '대한', '진단', '무시', '보험사', '일방', '질환', '결정', '건', '수의사', '대한', '권리', '침해', '바', '사람', '보험', '사정', '더욱이', '반려동물', '보험', '이제야', '반려동물', '안', '분', '반려동물', '대한', '보험', '것', '저', '곳', '도움', '요청', '글', '금감원', '민원', '보험사', '시간', '결과', '사례', '검색', '정도', '사람', '관심', '못', '게', '현실', '현', '반려동물', '대한', '법', '우리나라', '매우', '저', '피해', '방법', '기도', '현', '우리나라', '동물법', '보험사', '이제', '본인', '결과', '앞', '를', '위', '분', '관심', '부분', '생각', '제', '저', '반려동물', '위해', '보험', '이유', '반려동물', '보험', '다른', '분', '자신', '반려동물', '좀', '더', '나은', '삶', '위', '미리', '준비', '마음', '보험', '사람', '준비', '것', '부담', '덜', '요', '적금', '보험', '본인', '선택', '이번', '저', '일', '경우', '보험사', '수의사', '진단', '를', '왜곡', '보험사', '위주', '판단', '것', '대한', '이의', '제기', '또한', '이번', '민원', '문제', '지적', '보험', '기간', '예', '사람', '년', '보험', '비', '반려견', '년', '매달', '보험', '비', '만', '원정', '도면', '사람', '치면', '배', '거', '배면', '사람', '년', '볼때', '약', '월', '만원', '보험', '비', '것', '반려', '보험', '비', '결코', '보험', '금액', '만약', '사람', '만원', '보험', '비', '보험사', '진단', '왜곡', '보험사', '멋대로', '해지', '이건', '생각', '앞', '반려동물', '대한', '법', '발전', '자신', '반려동물', '좀', '더', '나은', '삶', '위', '반려', '선택', '우리', '사랑', '아가', '수의사', '권리', '위해', '도움', '관심', '보험사', '수의사', '면허', '분', '무시', '면', '나중', '반려', '인과', '수의사', '관계', '신뢰', '성도', '것', '펫', '보험', '금강', '청원', '어디', '정식', '첫', '사례', '다시', '한번', '조금', '더', '관심', '조금', '더', '나은', '길', '수', '도움', '수의사', '권리', '침해', '내', '반려동물', '반려', '마음', '조차', '우롱', '보험사', '수의사', '권리', '침해', '보험사', '수의사', '반려동물', '보호자', '간의', '신뢰', '보험사', '수의사', '반려동물', '위해', '보험', '보호자', '사이', '공정', '성도', '의료', '진단', '판단', '수', '권리', '법적', '의료', '면허', '갖은', '의사', '진단', '를', '의사', '진단', '대한', '책임', '이', '번', '보험사', '행위', '강아지', '직접', '진단', '기록', '수의사', '진료기록', '무시', '보험사', '쪽', '자의', '판단', '해', '일방', '불합리', '반려', '보호자', '수의사', '진단', '못', '보험사', '수의사', '진단', '를', '왜곡', '거나', '침해', '보험', '정성은', '것일', '공정', '보험', '이번', '청원', '수의사', '권리', '침해', '위', '보험사', '반려', '인과', '수의사', '우롱', '수', '지지', '청와대', '국민', '우롱', '펫보험펫트', '보험사', '대한', '고발', '반려동물', '시대', '수준', '복지', '국민', '나라', '보호', '못', '보험사', '말', '안', '사기', '게다가', '금감원', '사례', '검색', '펫보험', '대한', '것', '건', '은', '현', '동물', '보험', '대한', '대한민국', '인식', '법도', '보험사', '그것', '이용', '고객', '우롱', '거', '생각', '사례', '뿐', '저', '저', '피해', '것', '생각', '다만', '소액', '민원', '현', '우리나라', '동물', '대한', '법', '힘', '안', '민원', '사례', '거', '저', '피', '더', '피', '실로', '우리', '아이', '가족', '사랑', '사시', '펫', '패밀리', '분', '위', '수', '만큼', '대한', '수의', '사회', '수의사', '수의', '예', '동물복지', '동물보호', '펫', '보험', '횡포', '보험', '사기', '청와대', '국민', '청원', '동물병원', '반려동물', '강아지', '고양이', '보험사', '댕댕', '냥', '보험', '피해', '금감원', '민원', '청원', '애견', '애묘', '집사', '국민신문고', '반려동물', '보험', '동물', '보험', '애견', '훈련사', '고발', '제보', '세', '개', '고부', '오예', '세상', '고양이', '부탁', '해', '동물농장', '보험', '횡포', '현재상황', '잇몸', '종괴', '치료', '목적', '스케일링', '비', '보험', '비', '일방', '이유', '보험', '해지', '중랑구', '수의사', '선생님', '자칭', '보험사', '수의사', '소개', '후젬이', '기록', '잘못', '인지', '질환', '인정', '사람', '손해', '사', '사람', '일', '수도', '의심', '중랑구', '수의사', '선생님', '다시', '한번', '보험사', '센터', '분과', '통화', '년', '월', '일', '센터', '중랑구', '수의사', '선생님', '폐가', '안', '가게', '처리', '다음', '날', '저', '연락', '말', '다음', '날인', '월', '일', '저', '보험사', '통', '연락', '오지', '오후', '라임', '젬', '두', '강아지', '청구', '건의', '보험금', '입금', '젬', '청구', '중', '잇몸', '종', '청구', '부분', '잇몸', '종괴', '치료', '목적', '시술', '스케일링', '비용', '금액', '지급', '분명', '송파', '원장', '서도', '치료', '목적', '말씀', '송파', '원장', '잇몸종괴', '치료', '목적', '스켈링', '시술', '진단', '서도', '예전', '젬', '동물병원', '중랑구', '동물병원', '진단', '첨부', '개인정보', '어제', '월', '일', '저녁', '설계', '사', '보험사', '젬', '보험', '건', '해지', '연락', '분명', '중랑구', '수의사', '선생님', '통화', '보험사', '수의사', '자칭', '분', '질환', '인정', '중랑구', '수의사', '통해', '저', '보험', '유지', '금액', '것', '걱정', '앞서', '무엇', '병명', '제', '고지', '의무', '안', '강제', '해약', '것', '말', '안', '또', '하나', '부분', '강제', '해약', '의', '예전', '글', '내용', '업무', '중', '정신', '틈', '손해', '사', '사람', '부터', '전화', '분', '저', '말', '보험사', '결과', '해지', '제', '해지', '사인', '처리', '저', '보험금', '해지', '사인', '안', '라임', '보험', '해', '지도', '개', '해지', '때', '그때', '해지', '의사', '음', '콜센터', '녹음', '담당자', '전화', '다시', '재', '확인', '혹시', '해지', '취소', '걸', '서면', '달라', '요청', '담당자', '취소', '내용', '서면', '또', '묵인', '콜센터', '꼭', '달라', '한번', '더', '요청', '혹', '만약', '제', '확인', '서류', '이용', '해지', '거', '라면', '더', '더욱', '이건', '사기', '음', '생각', '듭', '다정', '말', '도움', '제발', '수의사', '권리', '침해', '내', '반려동물', '반려', '마음', '조차', '우롱', '보험사', '펫', '보험', '펫트', '보험사', '대한', '고발', '악덕', '보험사', '펫', '보험', '진단', '서도', '첨부']"
"['댓글', '부탁', '해', '안유진', '뭔가']","['애가', '뱀파이어', '뱀파이어', '된거', '종', '뱀파이어', '기전', '댕댕']"
['안유진'],"['조카', '댕댕', '개']"
"['아이리시', '울프', '하운드', '를']","['호', '덩', '세계', '가장', '누가', '뽀작', '댕댕', '출처', '사진', '검색']"
['이쯤'],"['이쯤', '우리', '집', '댕댕', '보고']"
"['굽네치킨', '피부']","['나', '땡주', '스스로', '자기', '살', '용서', '것', '댕댕', '너', '효민', '이선호', '오늘', '끝', '창수', '너']"
"['자존감', '확', '가지', '마인드']","['자존감', '여자', '한남', '민국', '여자', '자존감', '더', '미스코리아', '본선', '간', '내', '친구', '나', '계속', '자기검열', '해', '마음가짐', '모든', '여자', '자존', '생각', '다나', '우울증', '다른', '여자', '마음', '이', '글', '위', '방법', '하나', '다방면', '노력', '걸', '두서', '하루', '간정', '혼자', '해', '책', '책', '댕댕', '덕후', '댕댕', '실컷', '진짜', '구애', '시간', '널', '위해', '몸', '유지', '제모', '게', '바디', '워', '사라', '것', '남자', '신경', '몸', '기분', '어디', '자기', '몸', '나', '너', '이', '신경', '생각', '여자', '사람', '생각', '부정', '게', '자기', '생각', '캐치', '이', '진짜', '생각', '가차', '생각', '진짜', '너', '생각', '일', '확률', '사람', '일', '생각', '대로', '일어나지', '비교', '것', '비교', '기분', '것', '무엇', '자기', '발전', '경우', '우리', '집안', '다른', '집안', '비교', '절대', '못', '한탄', '비교', '절대', '비교', '대상', '항상', '뒤', '살', '원래', '세상', '깨', '부시', '위해', '노력', '치가', '남자', '그것', '한국', '남자', '시간', '노력', '절대', '말', '것', '이하', '생략', '여자', '자책', '애비', '니', '성범죄', '니', '친구', '배신', '남충', '애인', '니', '탓', '도', '스스로', '자기', '해', '사람', '이해', '동정', '지도', '이해', '그냥', '남충', '망나니', '지랄', '시간', '고양이', '사진', '힐링']"
"['남편', '제일']","['나', '남편', '이목구비', '균형', '키도', '다리', '어깨', '입술', '더', '화장실', '청소', '바닥', '청소', '분리수거', '빨래', '내', '내', '빨래', '맘', '안', '설거지', '설거지', '내', '설거지', '맘', '안', '항상', '나', '먼저', '때', '불', '내', '그냥', '여보', '내', '자기', '전', '냥려', '가끔', '좀', '과', '내', '다음', '내', '병원', '거나', '때', '항상', '간다', '음', '이건', '건가', '여행가', '내', '사진', '엽사', '진심', '것', '음식', '이제', '나', '입맛', '까탈', '진', '것', '물', '달라', '고하', '불꺼줭', '리', '바', '바로', '댕댕', '시부모', '항상', '말', '항상', '나먼', '저그', '항상', '나먼', '저음', '나', '남편', '그냥', '갑자기', '것', '것', '우리', '남편', '노예', '나', '세상', '남편', '제일', '꺄호']"
"['오늘', '남도현', '짤좀', '주']","['오늘', '남도현', '김동윤', '엑스', '생으로', '댕댕', '투', '애', '제발', '짤', '저장', '짤', '저장', '도', '말투', '보이지', '오늘', '짤', '잠죽', '자임']"
['금보'],"['우리', '댕댕', '위', '모습', '꼭', '민달팽이']"
"['워킹', '슴', '오디션', '아이돌']","['올해', '엔시', '티', '합류', '루카스', '오디션', '그냥', '워킹', '오늘', '데이즈', '드', '월호', '화보', '생각', '끄덕', '끄덕', '얼굴', '피지', '컬', '진짜', '대박', '루카스', '파면', '수록', '성격', '항상', '긍정', '지맨', '진짜', '매력', '이제', '곧', '정글', '법칙', '촬영', '루카스', '마지막', '댕댕', '움짤', '보고']"
"['강아지', '우리', '만두', '보고', '힐링']","['작년', '월', '달', '만두', '입양', '남자친구', '예전', '댕댕', '보고', '책임감', '점', '계속', '반대', '만두', '보고', '우리', '가족', '천방지축', '말', '물', '우리', '아들', '보고', '힐링', '만두', '남친', '집', '남친', '집', '회사', '근처', '점심시간', '이용', '만두', '종종', '시간', '해', '요전', '무릎', '일이', '좀', '컷다', '무릎', '담', '간식', '때', '표정', '만두', '눈코입', '제', '곳', '근처', '반려견', '공원', '차', '타고', '이동해', '창문', '바람', '만끽', '간식', '활짝', '만두', '요', '분홍색', '혀', '언제', '요건', '집', '만두', '온', '날', '기름기', '쏙', '고기', '오븐', '냄새', '오라', '고해', '버티고', '산책', '헤헤', '아이', '곳', '잠도', '산책', '날', '쇼파', '밑', '낮잠', '취하', '시', '중', '제', '잠깐', '바로', '깨', '다른', '댕댕', '가요', '마지막', '우리', '만두', '귀염', '뽀작', '애기', '시절', '말', '땐', '모두', '주말']"
"['강아지', '유기견', '입양', '후', '점점', '물', '미모']","['엄마', '유기견', '입양', '성격', '말티즈', '이름', '순이', '고요', '첫', '생리', '시작', '숙녀', '댕댕', '랍니', '저', '고양이', '독립', '가끔', '엄마', '순이', '데리', '이', '사진', '입양', '후', '처음', '날', '표정', '주눅', '눈물', '눈물', '자국', '말', '두번째', '날', '표정', '물어', '집안', '세번', '날', '미용', '게', '살', '존예', '순이', '애교', '앞', '엄마', '산책', '마지막', '칸쵸', '언니', '사랑', '칸쵸']"
"['프듀', '즁', '잇몸', '마르', '손', '동표', '순간']","['손', '동표', '살', '연습', '후', '교복', '말', '시험', '고딩', '동표', '소듕', '모먼트', '잇몸', '마르', '대형', '댕댕', '사이', '소형', '말티쥬배쌤', '복식', '놀란', '햄찌', '불문', '귀신', '불문', '단체', '도', '놀림', '살', '눈치', '졸리', '긔풀', '스윙', '해도', '촛불', '개', '태권도', '형아', '토끼', '저승', '행항', '마력', '다른', '팀', '잠시', '한결', '이형', '먹거리', '촛불', '놈', '눈치', '동표', '것', '웨', '무대', '밖', '형', '동생', '음', '요정', '캐', '무대', '위', '오피셜', '완전', '아시', '쥬', '무대', '위', '개', '동표', '실력', '아이돌', '끼', '정병', '존', '투탑', '센터', '부담', '감', '더', '팬', '정병오', '꼭', '손', '동표', '문자', '투표', '해주']"
"['강아지', '댕댕', '브이', '로그']","['우리', '집', '댕댕', '브이', '로그', '시작', '구독', '우리', '집', '댕댕', '브이', '로그', '시작', '구독']"
"['얼굴', '순삭', '더보이즈', '셀프', '뮤비']","['영업', '글', '뒤', '가기', '더보이즈', '셀프', '뮤비', '정도', '얼굴', '시간', '순삭', '안', '비밀', '약간', '시작', '텐션', '댕댕', '보고', '평소', '내추럴', '모습', '연광', '비주', '얼', '역시', '자연', '광체', '고시']"
"['댓글', '부탁', '해', '짝남', '애']","['첨', '애', '누구', '때', '수도', '오늘', '수업', '때', '여서', '걔', '몰래', '자기', '짝녀', '인사', '댕댕', '손', '표정', '처음', '내', '자기', '나', '난', '항상', '손', '심장', '철렁', '짝남', '옆', '짝남', '친구', '나', '함', '짝', '남친', '구도', '내', '짝남', '알', '정도', '진짜', '년', '중', '애', '반한', '걸', '내', '눈', '확인', '진짜', '울', '짝남', '이상형', '여자', '그냥', '짝남', '애', '개성', '얼마나', '내면', '화도', '안나', '그냥', '나', '왜', '한번', '론', '년', '자기', '알', '조금', '수']"
"['드루', '함', '원진', '김요', '조카']","['순딩', '댕댕']"
"['드루', '데뷔', '달', '공중파', '예능', '걸그룹', '외모', '수준']","['풀네임', '로켓', '펀치', '김', '연희', '데뷔', '달', '공중파', '예능', '진출', '해', '꺄', '일단', '입', '뭐', '댕댕', '딩고', '나노', '단위', '표정', '내', '뭐', '바로', '카메라', '투비', '아이돌', '무엇', '얼굴', '제일', '끼', '반박', '우리', '연희', '개', '기여', '거', '삭', '다해']"
"['프듀', '거', '토니']","['입술', '거리', '거', '또', '내', '기준', '프듀', '움', '탑', '토니', '임', '분량', '투', '혼자', '친목', '분량', '인지', '애도', '보이지', '울', '토니', '진짜', '나라', '고생', '살', '질라', '얘', '데뷔', '한국', '데뷔', '가능성', '소속사', '영', '일', '능력', '군대', '안', '간다', '울', '토니', '노력', '저번', '어텐션', '자기', '파트', '뭐', '나눔', '진짜', '별로', '걸', '댕댕', '울', '토니', '데뷔', '글', '얘', '토니', '질라', '실력', '조앙']"
"['폭풍성', '우리', '집', '골든', '리트리버']","['정말', '댕댕', '순식간', '폭풍성', '더구나', '대형견', '쭉', '출처', '사진', '검색']"
"['프듀', '미남']","['광야', '호령', '것', '보스', '늑대', '남', '김요', '미남', '김민규', '시크', '과거', '젠', '송댕댕', '마시멜로', '남', '송', '아련', '물기', '촉촉남', '이우진', '바람', '정모', '샹', '남', '강민희', '볼', '빵빵', '귀염', '아기', '고양', '이남', '남도현', '남', '거기', '능력', '탑재', '남', '김우석', '상의', '이은상', '눈매', '고양', '이남', '승연', '세상', '깜찍', '얼굴', '손', '동표', '생기', '또', '차준호', '또렷', '또렷', '활', '남', '김현', '빈', '순박', '국제', '남', '토니', '눈물', '점', '남', '유리잔', '잔한', '파도', '해남', '이진우', '금동', '금동', '순박', '해박', '금동', '분명', '인', '대형', '소형', '댕댕', '이남', '김성현', '억지', '아빠', '남', '억울', '이진혁', '생기', '청춘', '스타', '남', '승', '우이', '중', '당신', '취향', '미남']"
"['체', '리블렛', '빛', '쥬얼', '삼위일체']","['체', '리블렛', '맴', '버들', '중', '개인', '비쥬', '얼', '삼위일체', '생각', '맴', '버들', '임', '댕댕', '유주', '꼬부기', '린린', '존예', '지원이', '삼위일체', '임']"
"['진짜', '트젠']","['특유', '움', '뭔가', '남여', '남여', '방', '우리', '집', '댕댕', '사진']"
"['강아지', '아기', '강아지', '월']","['이제야', '달', '채운', '댕댕', '고민', '번은', '옆', '달이', '중성', '화전', '다음주', '수술', '예정', '월', '자꾸', '마운팅', '거', '임신', '알', '행위', '자체', '것', '격리', '번은', '제', '눈', '안보', '이면', '거', '울면', '울면', '버릇', '그냥', '계속', '계속', '마지막', '번은', '모기', '이제야', '차', '아기', '심장', '사상충', '먹이', '는걸', '벌써', '하루', '마리']"
"['댓글', '부탁', '해', '내', '요즘', '입덕', '남돌']","['안녕', '판녀', '요즘', '잠도', '정도', '남돌', '발견', '아스트로', '빈살', '생', '춤선', '진짜', '장난', '방탄', '커버', '거', '보고', '입덕', '함', '우리', '빈', '방탄', '팬', '관련', '영상', '방탄', '선배', '팬', '언급', '나', '보기', '얼굴', '피지', '컬', '실력', '관념', '빈', '내', '사진', '풀', '금발', '슈트', '얼굴', '왜', '오목조목', '빈', '요정', '내', '기준', '아스트로', '비쥬', '얼', '투탑', '우문빈', '댕댕', '진짜', '꿀귀', '피지', '컬', '보고', '코피', '모두', '문', '혀', '날름', '진짜', '짐', '셐', '갑자기', '고딩', '면모', '밥', '빈', '별명', '밥', '킬링', '요즘', '아스', '크림', '쨜', '아그쟉', '제발', '빈', '허벅지', '옹', '피지', '컬', '한번', '더', '감탄', '킬링', '언뜻', '등', '판녀', '혹시', '빈', '레전드', '댓글', '부탁', '해', '나', '입덕', '빈', '때문', '판', '처음', '글', '글', '두서', '해부', '럼', '안녕', '모두']"
"['프듀', '반전', '매력', '갑', '연습생', '김우석']","['우선', '우석', '이하', '화소', '평때', '러브샷', '밤비', '얼굴', '향수', '모두', '첫', '등장', '얼굴', '수트', '러브', '샷', '센터', '팬', '실력', '픽', '자영', '업자', '알', '마', '센터', '후보', '명중', '명', '때', '우석', '툽안', '게', '움', '컨셉', '분량', '찰떡', '무대', '소화', '역시', '아이돌', '무대', '잘해야', '음색', '나중', '관심', '유툽', '김우석', '겨울', '꼭', '걸', '입덕', '우석', '팬', '많드라구', '무대', '저', '눈빛', '사람', '홀려', '몸', '표정', '사람', '무대', '댕댕', '똘똘', '카메라', '프로', '아이돌', '우석', '팬', '진짜', '생각', '애', '우석', '꿈', '투표']"
"['내', '가족', '일', '년', '번', '날']","['생일', '축하', '댕댕', '출처', '검색', '및', '사진', '속']"
